Region,1,,1000,,1500,,1600,,1700,,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Western Offshoots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia ,400,,400,,400,,400,,400,,518,523,538,556,587,616,627,646,663,699,848,877,896,900,946,"1,145","1,125","1,180","1,165","1,087","1,374","1,172","1,069","1,239","1,409","1,449","1,602","1,853","2,121","2,095","1,975","2,344","2,749","3,010","2,636","2,502","3,053","2,694","2,297","2,966","2,894","2,851","2,740","2,730","2,896","2,762","2,843","3,109","3,156","3,094","3,273","3,299","3,553","3,824","3,835","4,138","4,007","4,036","4,277","4,205","4,285","4,455","4,063","4,475","4,304","4,422","4,329","4,632","4,504","4,747","4,458","4,666","3,995","3,708","3,766","3,487","3,685","3,420","3,891","3,840","4,013","3,839","3,823","4,076","4,295","4,282","4,507","4,616","4,693","4,981","5,210","5,104","5,098","5,157","5,027","4,897","4,878","4,791","4,602","4,716","4,766","4,911","5,064","5,192","5,417","5,553","5,573","5,544","5,452","5,263","4,708","4,354","4,564","4,842","5,060","5,318","5,516","5,746","5,886","5,846","6,166","6,788","7,505","7,703","7,362","6,917","6,595","6,664","6,967","7,237","7,412","7,507","7,418","7,505","7,791","8,027","8,108","8,090","8,305","8,628","8,791","8,653","9,027","9,400","9,849","10,152","10,241","10,733","11,148","11,561","12,024","12,290","12,404","12,878","12,985","13,170","13,559","13,546","13,769","14,320","14,412","14,660","14,412","14,239","15,062","15,638","15,757","16,293","16,752","17,194","17,173","16,970","17,370","17,853","18,424","19,002","19,485","20,110","20,978","21,572","21,732","22,271","22,910","23,332","23,619","23,996","24,359","25,014","25,301"
New Zealand ,,,400,,400,,400,,400,,400,,,,,,,,,,400,,,,,,,,,,400,,,,,,,,,,"1,144",,,,,,,,,,"2,212",,,,,,,,,,"3,100","3,155","3,523","3,831","3,843","3,688","3,623","3,982","4,271","3,569","3,747","3,765","3,646","3,495","3,703","3,587","3,602","3,604","3,554","3,701","3,755","3,731","3,801","3,788","3,579","3,642","3,988","3,950","3,985","4,041","4,298","4,223","4,438","4,727","4,570","4,850","5,158","5,340","4,835","4,770","5,316","5,494","5,209","5,152","5,189","5,174","5,120","5,008","4,911","5,283","5,641","5,128","4,841","5,144","5,143","5,292","4,905","4,683","5,141","5,262","4,960","4,475","4,327","4,576","4,768","4,959","5,840","6,102","6,462","6,460","6,300","6,129","6,762","6,928","6,868","6,928","7,161","7,846","6,929","7,521","8,456","7,653","7,796","7,856","8,743","8,725","9,000","9,045","9,185","9,630","9,465","9,745","9,731","10,132","10,418","10,879","11,362","10,682","10,545","11,511","11,189","11,576","11,850","12,424","12,879","12,489","12,648","11,989","12,034","12,284","12,347","12,884","12,996","13,184","13,666","13,664","13,880","13,891","13,816","13,869","13,687","13,347","13,343","14,031","14,572","14,941","15,237","15,289","15,263","15,976","16,246","16,675","17,170","17,486","17,912","18,231","18,405","18,801","18,653"
Canada,400,,400,,400,,400,,430,,904,,,,,,,,,,"1,000",,,,,,,,,,"1,162",,,,,,,,,,"1,330",,,,,,,,,,"1,451",,,,,,,,,,"1,695","1,755","1,705","1,842","1,854","1,784","1,641","1,727","1,637","1,765","1,816","2,040","2,109","2,090","2,231","2,073","2,075","2,120","2,249","2,239","2,378","2,409","2,371","2,334","2,420","2,371","2,288","2,512","2,583","2,796","2,911","3,097","3,331","3,334","3,280","3,562","3,846","3,875","3,572","3,850","4,066","4,213","4,377","4,447","4,025","4,233","4,646","4,801","4,441","4,019","3,861","3,357","3,793","3,976","3,977","4,340","4,497","4,847","5,172","5,065","4,811","4,004","3,671","3,370","3,691","3,951","4,124","4,473","4,546","4,768","5,368","6,051","7,033","7,263","7,443","7,133","6,931","7,088","7,065","7,064","7,291","7,533","7,833","7,984","7,699","8,201","8,652","8,607","8,534","8,676","8,753","8,833","9,277","9,566","9,999","10,473","10,946","11,078","11,479","11,912","12,050","12,562","13,072","13,838","14,205","14,316","14,902","15,223","15,680","16,170","16,176","16,472","15,779","16,076","16,836","17,582","17,862","18,348","18,993","19,108","18,872","18,255","18,139","18,303","18,936","19,227","19,319","19,953","20,613","21,563","22,488","22,599","23,156","23,409","23,943","24,470","24,971","25,809","25,267"
United States ,400,,400,,400,,400,,527,,"1,257",,,,,,,,,,"1,376",,,,,,,,,,"1,588",,,,,,,,,,"1,806",,,,,,,,,,"2,178",,,,,,,,,,"2,445","2,503","2,541","2,604","2,527","2,599","2,570","2,595","2,646","2,909","3,184","3,215","3,338","3,339","3,320","3,270","3,294","3,368","3,282","3,413","3,392","3,467","3,728","3,478","3,314","3,644","3,504","3,769","3,780","4,051","4,091","4,464","4,421","4,551","4,410","4,642","5,079","5,065","4,561","5,017","4,964","5,046","5,201","5,301","4,799","4,864","5,459","5,248","5,659","5,680","5,552","5,323","5,540","6,164","6,233","6,282","6,602","6,576","6,569","6,899","6,213","5,691","4,908","4,777","5,114","5,467","6,204","6,430","6,126","6,561","7,010","8,206","9,741","11,518","12,333","11,709","9,197","8,886","9,065","8,944","9,561","10,116","10,316","10,613","10,359","10,897","10,914","10,920","10,631","11,230","11,328","11,402","11,905","12,242","12,773","13,419","14,134","14,330","14,863","15,179","15,030","15,304","15,944","16,689","16,491","16,284","16,975","17,567","18,373","18,789","18,577","18,856","18,325","18,920","20,123","20,717","21,236","21,788","22,499","23,059","23,201","22,849","23,298","23,616","24,279","24,603","25,230","26,052","26,849","27,735","28,467","28,405","28,604","29,074","29,845","30,481","31,004","31,357","31,178"
Total Western Offshoots ,400,,400,,400,,400,,476,,"1,202",,,,,,,,,,"1,328",,,,,,,,,,"1,542",,,,,,,,,,"1,763",,,,,,,,,,"2,137",,,,,,,,,,"2,419","2,475","2,516","2,595","2,530","2,599","2,559","2,593","2,643","2,877","3,127","3,179","3,277","3,293","3,284","3,234","3,253","3,336","3,264","3,392","3,372","3,450","3,649","3,415","3,277","3,554","3,438","3,675","3,710","3,963","4,015","4,349","4,327","4,455","4,334","4,559","4,976","4,970","4,502","4,934","4,916","4,995","5,139","5,233","4,758","4,824","5,373","5,195","5,522","5,517","5,397","5,160","5,385","5,953","6,024","6,100","6,387","6,385","6,402","6,673","6,028","5,492","4,794","4,672","5,000","5,340","6,011","6,247","5,999","6,390","6,838","7,954","9,400","10,971","11,676","11,090","8,881","8,635","8,791","8,704","9,268","9,760","9,950","10,220","10,000","10,512","10,569","10,567","10,323","10,866","10,961","11,025","11,510","11,844","12,357","12,967","13,624","13,816","14,320","14,657","14,560","14,856","15,450","16,179","16,053","15,892","16,550","17,069","17,803","18,233","18,060","18,339","17,815","18,335","19,467","20,066","20,537","21,073","21,753","22,255","22,346","21,978","22,367","22,684","23,338","23,674","24,238","25,024","25,805","26,681","27,394","27,387","27,649","28,090","28,808","29,415","29,923","30,344","30,152"
Eastern Europe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,,,,,,,,,,,,,,,,,,,,598,,,,,,,,,,685,,,,,,,,,,780,,,811,,,,,,,,,,,,,,,,926,,,,,,,,,,,,,,,,,,,,,"1,001","1,045","1,046","1,089","1,120","1,181","1,193","1,269","1,326","1,381","1,451","1,463","1,511","1,563","1,616","1,675","1,738","1,804","1,869","1,932","2,004","2,084","2,165","2,273","2,282","2,289","2,299","2,309","2,319","2,331","2,347","2,360","2,373","2,387","2,400","2,413","2,428","2,443","2,459","2,477","2,499","1,776","1,632","1,775","1,907","2,147","2,333","2,087","2,343","2,567","2,741","2,925","3,009","3,173","3,343","3,518","3,693","3,905","4,149"
Bulgaria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,"1,131",,,,,,,,,,"1,223",,,,,,,,,,"1,456",,,"1,534",,,,,,,,,,,909,922,"1,169","1,255","1,219","1,180","1,284","1,454","1,444","1,450","1,309","1,236","1,493","1,567","1,595","1,603","1,548","1,567","1,479","1,513","1,387","1,073",,,,,"1,651","1,989","1,893","2,085","2,025","2,148","2,128","2,330","2,508","2,684","2,912","3,072","3,295","3,418","3,657","3,850","4,125","4,320","4,368","4,546","4,773","4,902","5,110","5,284","5,414","5,831","5,982","5,896","6,019","6,245","6,044","6,186","6,370","6,237","6,430","6,226","6,380","6,382","6,335","6,216","5,597","5,198","4,882","4,932","5,074","5,283","4,842","4,624","4,866","5,028","5,350","5,627","5,962","6,278","6,755","7,239","7,763","8,315","8,886"
Czechoslovakia ,,,,,,,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,079",,,,,,,,,,,,,,,,,,,,"1,164",,,,,,,,,,,,,,,,,,,,"1,505",,,,,,,,,,"1,729",,,,,,,,,,"1,991",,,"2,096",,,,,,,"1,933","2,085","2,006","2,151","2,353","2,606","2,575","2,752","2,977","3,042","2,926","2,809","2,680","2,552","2,443","2,410","2,599","2,882",,,,,,,,,,,"3,088","3,259","3,501","3,524","3,598","3,544","3,652","3,922","4,110","4,320","4,610","4,780","5,108","5,263","5,304","5,170","5,372","5,533","5,741","5,964","6,223","6,354","6,466","6,658","6,858","7,041","7,243","7,399","7,461","7,744","7,786","7,804","7,982","7,912","8,045","8,147","8,319","8,367","8,507","8,534","8,709","8,768","8,513","7,439","7,254","7,282","7,517","7,956","8,334","8,410","8,514","8,595","8,833","9,082","9,311","9,664","10,128","10,771","11,562","12,432","12,925"
Hungary ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,092",,,,,,,,,,,,,,,,,,,,"1,473",,,,,,,,,,"1,682",,,,,,,,,,"2,000",,,"2,098",,,,,,,"1,709",,,,"1,912","2,279","2,162","2,237","2,415","2,476","2,404","2,268","2,192","2,374","2,370","2,471","2,618","2,543","2,655","2,838","2,626","2,626","2,743",,,,"1,721","1,774","2,200","2,354","2,480","2,695","2,762","2,786","2,850","3,070","2,906","3,169","3,367","3,484","3,649","3,816","3,962","4,168","4,388","4,410","4,646","4,894","4,934","5,062","5,028","5,238","5,336","5,596","5,716","5,805","5,791","6,126","6,253","6,251","6,306","6,351","6,583","6,525","6,710","6,557","6,699","6,814","7,031","6,903","6,459","5,694","5,528","5,507","5,678","5,772","5,861","6,146","6,464","6,756","7,132","7,444","7,789","8,137","8,548","8,913","9,284","9,419","9,500"
Poland ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,,,,,,,,,,,,,,,,,,,,"1,284",,,,,,,,,,"1,536",,,,,,,,,,"1,690",,,"1,739",,,,,,,,,,,,,,,,"2,117","1,994","1,823","1,658","1,590","1,593","1,597","1,625","1,915","2,182",,,,,,,,,,,,"2,447","2,510","2,521","2,618","2,715","2,794","2,864","2,962","3,057","3,096","3,215","3,426","3,341","3,502","3,622","3,787","3,991","4,103","4,317","4,241","4,428","4,707","5,010","5,340","5,601","5,808","5,895","5,949","6,111","5,942","5,740","5,385","5,288","5,498","5,650","5,660","5,797","5,683","5,789","5,684","5,113","4,738","4,842","5,011","5,265","5,623","5,956","6,357","6,705","7,014","7,309","7,400","7,510","7,804","8,226","8,527","9,060","9,681","10,160"
Romania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,"1,246",,,,,,,,,,"1,415",,,,,,,,,,"1,660",,,"1,741",,,,,,,,,,,,,"1,258","1,241","1,225","1,152","1,219","1,229","1,144","1,184","1,182","1,196","1,194","1,130","1,242",,,,,,,,,,816,,"1,182","1,256","1,333","1,411","1,496","1,578","1,623","1,672","1,724","1,783","1,844","1,951","2,007","2,137","2,258","2,386","2,643","2,743","2,739","2,824","2,853","3,221","3,396","3,477","3,637","3,761","3,917","3,966","4,063","4,148","4,135","4,087","4,072","4,027","4,178","4,159","4,215","4,110","4,085","3,941","3,511","3,063","2,797","2,843","2,957","3,174","3,307","3,114","2,971","2,940","3,006","3,180","3,343","3,510","3,813","3,974","4,338","4,565","4,895"
Yugoslavia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,843,,,,,,,,,,902,,,,,,,,,,"1,057",,,"1,057",,,,,,,"1,031","1,041","1,057","1,096","1,158","1,198","1,263","1,225","1,314","1,364","1,318","1,261","1,128","1,147","1,173","1,140","1,270","1,273","1,356","1,412",,,,,,,,"1,315","1,548","1,678","1,551","1,591","1,448","1,643","1,712","1,797","1,742","2,014","2,080","2,314","2,437","2,522","2,544","2,781","3,019","3,071","3,205","3,232","3,272","3,610","3,755","4,151","4,255","4,361","4,879","4,836","4,939","5,250","5,491","5,819","6,063","6,134","6,139","6,157","6,279","6,297","6,522","6,418","6,300","6,193","5,646","4,880","3,990","3,365","3,507","3,695","4,059","4,467","4,683","4,609","4,826","4,989","5,157","5,306","5,568","5,808","6,123","6,429","6,686"
Total 7 East European Countries,412,,400,,496,,548,,606,,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,,,,,,,,,,,,,,,,,,,,937,,,,,,,,,,,,,,,,,,,,"1,254",,,,,,,,,,"1,438",,,,,,,,,,"1,636",,,"1,695",,,,,,,,,,,,,,,,"1,942",,,,,,,,,,,"1,969",,,,,,,,,,"2,111","2,206","2,207","2,296","2,370","2,495","2,521","2,682","2,806","2,921","3,070","3,218","3,244","3,372","3,542","3,664","3,871","3,996","4,106","4,200","4,315","4,596","4,790","4,988","5,239","5,377","5,469","5,612","5,749","5,793","5,786","5,685","5,704","5,759","5,909","5,887","6,021","5,959","6,000","5,905","5,427","4,831","4,582","4,538","4,726","5,001","5,232","5,413","5,602","5,734","5,970","6,143","6,321","6,573","6,942","7,262","7,730","8,193","8,569"
Yugoslav and Czech Successor states ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,737","3,284","2,475","1,842","1,977","2,139","3,390","4,633","5,104","5,389","5,572","5,716","5,850","5,927","6,140","6,257","6,587","6,953","7,274"
Croatia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,351","5,758","5,137","4,735","4,986","5,342","5,699","6,113","6,301","6,261","6,439","6,679","6,961","7,233","7,545","7,864","8,236","8,692","8,904"
Macedonia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,972","3,713","3,429","3,125","3,041","2,978","2,988","3,009","3,094","3,212","3,341","3,176","3,194","3,295","3,422","3,553","3,686","3,893","4,063"
Slovenia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,860","9,852","9,312","9,569","10,071","10,474","10,826","11,322","11,735","12,399","12,877","13,220","13,654","14,226","14,855","15,497","16,417","17,543","18,170"
Serbia/Montenegro/Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,011","4,426","3,183","2,194","2,239","2,366","2,492","2,670","2,772","2,322","2,501","2,650","2,749","2,791","2,997","3,189","3,381","3,437","3,620"
Former Yugoslavia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,646","4,880","3,990","3,365","3,507","3,695","4,059","4,467","4,683","4,609","4,825","4,989","5,157","5,306","5,568","5,808","6,123","6,429","6,686"
Czech Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,895","7,865","7,818","7,814","7,985","8,464","8,826","8,772","8,703","8,825","9,156","9,401","9,573","9,924","10,376","11,035","11,792","12,520","12,868"
Slovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,763","6,606","6,158","6,251","6,612","6,977","7,390","7,716","8,151","8,158","8,220","8,476","8,813","9,172","9,658","10,271","11,128","12,267","13,033"
Former Czechoslovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,513","7,439","7,254","7,282","7,517","7,956","8,334","8,410","8,514","8,595","8,833","9,082","9,311","9,664","10,128","10,771","11,562","12,432","12,925"
Successor Republics of USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,152",,,,,,,,,,,,,,,,,"6,066","5,262","3,116","2,971","3,237","3,525","3,739","3,868","4,164","4,304","4,565","5,028","5,814","6,648","7,372","8,420","9,553","10,879","11,630"
Azerbaijan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,434",,,,,,,,,,,,,,,,,"4,639","4,506","3,441","2,638","2,115","1,850","1,857","1,951","2,133","2,278","2,518","2,754","3,032","3,354","3,720","4,597","5,962","7,308","8,097"
Belarus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,233",,,,,,,,,,,,,,,,,"7,194","7,091","6,396","5,897","5,213","4,686","4,833","5,407","5,882","6,099","6,472","6,800","7,172","7,698","8,618","9,474","10,467","11,415","12,607"
Estonia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,657",,,,,,,,,,,,,,,,,"10,820","9,799","8,587","8,054","8,054","8,539","9,040","10,091","10,710","10,785","11,710","12,549","13,550","14,340","15,636","17,218","19,062","20,566","19,951"
Georgia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,932",,,,,,,,,,,,,,,,,"7,616","6,016","3,355","2,420","2,222","2,329","2,631","2,938","3,051","3,161","3,244","3,422","3,623","4,040","4,294","4,723","5,185","5,842","5,984"
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,625",,,,,,,,,,,,,,,,,"7,458","6,595","6,231","5,689","5,055","4,729","4,808","4,957","4,938","5,126","5,648","6,402","7,018","7,655","8,347","9,131","10,077","10,936","11,245"
Kyrgyzstan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,727",,,,,,,,,,,,,,,,,"3,602","3,268","2,788","2,359","1,886","1,766","1,865","2,020","2,034","2,080","2,167","2,259","2,233","2,354","2,488","2,451","2,495","2,671","2,835"
Latvia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,846",,,,,,,,,,,,,,,,,"9,916","8,707","5,992","5,413","5,624","5,653","5,934","6,491","6,860","7,144","7,694","8,372","8,977","9,722","11,077","12,338","13,937","15,432","14,816"
Lithuania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,593",,,,,,,,,,,,,,,,,"8,663","8,154","6,420","5,396","4,880","5,142","5,392","5,775","6,202","6,101","6,346","6,769","7,254","7,986","8,598","9,298","10,053","10,980","11,342"
Moldova ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,365",,,,,,,,,,,,,,,,,"6,170","5,059","3,578","3,531","2,441","2,412","2,275","2,314","2,166","2,097","2,146","2,284","2,469","2,631","2,831","3,048","3,199","3,299","3,540"
Russian Federation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,582",,,,,,,,,,,,,,,,,"7,779","7,374","6,300","5,752","5,020","4,813","4,645","4,718","4,475","4,777","5,277","5,574","5,869","6,335","6,829","7,303","7,905","8,587","9,111"
Tajikistan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,095",,,,,,,,,,,,,,,,,"3,013","2,688","1,789","1,485","1,157","1,000",821,820,847,859,913,989,"1,064","1,152","1,251","1,310","1,375","1,455","1,540"
